lonlat,date,lon,lat,sif,sif_sigma,year,doy,month,dayssinceapril1,group
x-123.1y39.5,2018-04-17,-123.099998474121,39.5000038146973,0.68212902545929,0.382342010736465,2018,107,4,16,unburned
x-123.1y39.5,2018-04-25,-123.099998474121,39.5000038146973,0.636312007904053,0.398550987243652,2018,115,4,24,unburned
x-123.1y39.5,2018-05-03,-123.099998474121,39.5000038146973,0.849860012531281,0.38264599442482,2018,123,5,32,unburned
x-123.1y39.5,2018-05-11,-123.099998474121,39.5000038146973,0.786743998527527,0.413302004337311,2018,131,5,40,unburned
x-123.1y39.5,2018-05-19,-123.099998474121,39.5000038146973,0.746143996715546,0.414557009935379,2018,139,5,48,unburned
x-123.1y39.5,2018-05-27,-123.099998474121,39.5000038146973,1.01189005374908,0.400922000408173,2018,147,5,56,unburned
x-123.1y39.5,2018-06-04,-123.099998474121,39.5000038146973,1.16852998733521,0.410652995109558,2018,155,6,64,unburned
x-123.1y39.5,2018-06-12,-123.099998474121,39.5000038146973,1.05194997787476,0.404787003993988,2018,163,6,72,unburned
x-123.1y39.5,2018-06-20,-123.099998474121,39.5000038146973,1.14857995510101,0.400828987360001,2018,171,6,80,unburned
x-123.1y39.5,2018-06-28,-123.099998474121,39.5000038146973,1.19925999641418,0.405270993709564,2018,179,6,88,unburned
x-123.1y39.5,2018-07-06,-123.099998474121,39.5000038146973,1.09457004070282,0.403102993965149,2018,187,7,96,unburned
x-123.1y39.5,2018-07-14,-123.099998474121,39.5000038146973,0.841475009918213,0.398678004741669,2018,195,7,104,unburned
x-123.1y39.5,2018-07-22,-123.099998474121,39.5000038146973,0.678762018680573,0.395161986351013,2018,203,7,112,unburned
x-123.1y39.5,2018-07-30,-123.099998474121,39.5000038146973,0.69159597158432,0.391003996133804,2018,211,7,120,unburned
x-123.1y39.5,2018-08-07,-123.099998474121,39.5000038146973,0.591049015522003,0.405164003372192,2018,219,8,128,unburned
x-123.1y39.5,2018-08-15,-123.099998474121,39.5000038146973,0.319449007511139,0.389465004205704,2018,227,8,136,unburned
x-123.1y39.5,2018-08-23,-123.099998474121,39.5000038146973,0.622045993804932,0.380807012319565,2018,235,8,144,unburned
x-123.1y39.5,2018-08-31,-123.099998474121,39.5000038146973,0.645667016506195,0.36591500043869,2018,243,8,152,unburned
x-123.1y39.5,2018-09-08,-123.099998474121,39.5000038146973,0.784246027469635,0.365859001874924,2018,251,9,160,unburned
x-123.1y39.5,2018-09-16,-123.099998474121,39.5000038146973,0.570338010787964,0.347746014595032,2018,259,9,168,unburned
x-123.1y39.5,2018-09-24,-123.099998474121,39.5000038146973,0.36429101228714,0.352613985538483,2018,267,9,176,unburned
x-123.1y39.5,2018-10-02,-123.099998474121,39.5000038146973,0.455594003200531,0.334692001342773,2018,275,10,184,unburned
x-123.1y39.5,2018-10-10,-123.099998474121,39.5000038146973,0.453853994607925,0.315777987241745,2018,283,10,192,unburned
x-123.1y39.5,2018-10-18,-123.099998474121,39.5000038146973,0.149349004030228,0.307101994752884,2018,291,10,200,unburned
x-123.1y39.5,2018-10-26,-123.099998474121,39.5000038146973,0.454266011714935,0.307583004236221,2018,299,10,208,unburned
x-123.1y39.5,2018-11-03,-123.099998474121,39.5000038146973,0.313309997320175,0.290995985269547,2018,307,11,216,unburned
x-123.1y39.5,2018-11-11,-123.099998474121,39.5000038146973,0.23590099811554,0.297450989484787,2018,315,11,224,unburned
x-123.1y39.5,2018-11-19,-123.099998474121,39.5000038146973,0.333835989236832,0.278266996145248,2018,323,11,232,unburned
x-123.1y39.5,2018-11-27,-123.099998474121,39.5000038146973,0.257461994886398,0.320071011781693,2018,331,11,240,unburned
x-123.1y39.5,2018-12-05,-123.099998474121,39.5000038146973,0.181320995092392,0.258468985557556,2018,339,12,248,unburned
x-123.1y39.5,2018-12-13,-123.099998474121,39.5000038146973,0.0398245006799698,0.265359997749329,2018,347,12,256,unburned
x-123.1y39.5,2018-12-21,-123.099998474121,39.5000038146973,0.277116000652313,0.268124997615814,2018,355,12,264,unburned
x-123.1y39.5,2018-12-29,-123.099998474121,39.5000038146973,0.202556997537613,0.260616004467011,2018,363,12,272,unburned
x-123.1y39.5,2019-01-06,-123.099998474121,39.5000038146973,0.127326995134354,0.28744301199913,2019,6,1,280,unburned
x-123.1y39.5,2019-01-14,-123.099998474121,39.5000038146973,0.257759988307953,0.374653995037079,2019,14,1,288,unburned
x-123.1y39.5,2019-01-22,-123.099998474121,39.5000038146973,0.329854011535645,0.271894007921219,2019,22,1,296,unburned
x-123.1y39.5,2019-01-30,-123.099998474121,39.5000038146973,0.0774578005075455,0.356891006231308,2019,30,1,304,unburned
x-123.1y39.5,2019-02-07,-123.099998474121,39.5000038146973,0.0670163035392761,0.432709991931915,2019,38,2,312,unburned
x-123.1y39.5,2019-02-15,-123.099998474121,39.5000038146973,0.163503006100655,0.369751989841461,2019,46,2,320,unburned
x-123.1y39.5,2019-02-23,-123.099998474121,39.5000038146973,,,2019,54,2,328,unburned
x-123.1y39.5,2019-03-03,-123.099998474121,39.5000038146973,0.429468005895615,0.421357989311218,2019,62,3,336,unburned
x-123.1y39.5,2019-03-11,-123.099998474121,39.5000038146973,0.355322986841202,0.333139002323151,2019,70,3,344,unburned
x-123.1y39.5,2019-03-19,-123.099998474121,39.5000038146973,0.456079989671707,0.431582003831863,2019,78,3,352,unburned
x-123.1y39.5,2019-03-27,-123.099998474121,39.5000038146973,0.432283014059067,0.382007986307144,2019,86,3,360,unburned
x-123.1y39.5,2019-04-04,-123.099998474121,39.5000038146973,0.45898899435997,0.373136013746262,2019,94,4,368,unburned
x-123.1y39.5,2019-04-12,-123.099998474121,39.5000038146973,0.484254002571106,0.360183000564575,2019,102,4,376,unburned
x-123.1y39.5,2019-04-20,-123.099998474121,39.5000038146973,0.585767984390259,0.368963986635208,2019,110,4,384,unburned
x-123.1y39.5,2019-04-28,-123.099998474121,39.5000038146973,0.699315011501312,0.390217989683151,2019,118,4,392,unburned
x-123.1y39.5,2019-05-06,-123.099998474121,39.5000038146973,0.713627994060516,0.391077011823654,2019,126,5,400,unburned
x-123.1y39.5,2019-05-14,-123.099998474121,39.5000038146973,0.901355981826782,0.456831991672516,2019,134,5,408,unburned
x-123.1y39.5,2019-05-22,-123.099998474121,39.5000038146973,0.820433020591736,0.444467008113861,2019,142,5,416,unburned
x-123.1y39.5,2019-05-30,-123.099998474121,39.5000038146973,1.07009994983673,0.42228901386261,2019,150,5,424,unburned
x-123.1y39.5,2019-06-07,-123.099998474121,39.5000038146973,1.26793003082275,0.416135013103485,2019,158,6,432,unburned
x-123.1y39.5,2019-06-15,-123.099998474121,39.5000038146973,1.22274005413055,0.40863299369812,2019,166,6,440,unburned
x-123.1y39.5,2019-06-23,-123.099998474121,39.5000038146973,1.35795998573303,0.410602003335953,2019,174,6,448,unburned
x-123.1y39.5,2019-07-01,-123.099998474121,39.5000038146973,1.06937003135681,0.403688997030258,2019,182,7,456,unburned
x-123.1y39.5,2019-07-09,-123.099998474121,39.5000038146973,1.07972002029419,0.404006004333496,2019,190,7,464,unburned
x-123.1y39.5,2019-07-17,-123.099998474121,39.5000038146973,1.14450001716614,0.406791001558304,2019,198,7,472,unburned
x-123.1y39.5,2019-07-25,-123.099998474121,39.5000038146973,1.10096001625061,0.392803013324738,2019,206,7,480,unburned
x-123.1y39.5,2019-08-02,-123.099998474121,39.5000038146973,0.852165997028351,0.460557013750076,2019,214,8,488,unburned
x-123.1y39.5,2019-08-10,-123.099998474121,39.5000038146973,0.985217988491058,0.456366986036301,2019,222,8,496,unburned
x-123.1y39.5,2019-08-18,-123.099998474121,39.5000038146973,0.958881020545959,0.446749001741409,2019,230,8,504,unburned
x-123.1y39.5,2019-08-26,-123.099998474121,39.5000038146973,0.776920020580292,0.438315987586975,2019,238,8,512,unburned
x-123.1y39.5,2019-09-03,-123.099998474121,39.5000038146973,0.772592008113861,0.44683700799942,2019,246,9,520,unburned
x-123.1y39.5,2019-09-11,-123.099998474121,39.5000038146973,0.699015021324158,0.439426988363266,2019,254,9,528,unburned
x-123.1y39.5,2019-09-19,-123.099998474121,39.5000038146973,0.58034098148346,0.411525011062622,2019,262,9,536,unburned
x-123.1y39.5,2019-09-27,-123.099998474121,39.5000038146973,0.680706024169922,0.41380101442337,2019,270,9,544,unburned
x-123.1y39.5,2019-10-05,-123.099998474121,39.5000038146973,0.580021023750305,0.383506000041962,2019,278,10,552,unburned
x-123.1y39.5,2019-10-13,-123.099998474121,39.5000038146973,0.469498008489609,0.40208700299263,2019,286,10,560,unburned
x-123.1y39.5,2019-10-21,-123.099998474121,39.5000038146973,0.480926007032394,0.361248999834061,2019,294,10,568,unburned
x-123.1y39.5,2019-10-29,-123.099998474121,39.5000038146973,0.395505011081696,0.352928996086121,2019,302,10,576,unburned
x-123.1y39.5,2019-11-06,-123.099998474121,39.5000038146973,0.265177994966507,0.347467005252838,2019,310,11,584,unburned
x-123.1y39.5,2019-11-14,-123.099998474121,39.5000038146973,0.310831993818283,0.342016994953156,2019,318,11,592,unburned
x-123.1y39.5,2019-11-22,-123.099998474121,39.5000038146973,0.188868999481201,0.358471006155014,2019,326,11,600,unburned
x-123.1y39.5,2019-11-30,-123.099998474121,39.5000038146973,0.172875002026558,0.349777013063431,2019,334,11,608,unburned
x-123.1y39.5,2019-12-08,-123.099998474121,39.5000038146973,0.140808001160622,0.354382008314133,2019,342,12,616,unburned
x-123.1y39.5,2019-12-16,-123.099998474121,39.5000038146973,0.267210006713867,0.328029006719589,2019,350,12,624,unburned
x-123.1y39.5,2019-12-24,-123.099998474121,39.5000038146973,0.253170996904373,0.3160560131073,2019,358,12,632,unburned
x-123.1y39.5,2020-01-01,-123.099998474121,39.5000038146973,0.315647006034851,0.337125986814499,2020,1,1,640,unburned
x-123.1y39.5,2020-01-09,-123.099998474121,39.5000038146973,0.301842987537384,0.337689012289047,2020,9,1,648,unburned
x-123.1y39.5,2020-01-17,-123.099998474121,39.5000038146973,0.183695003390312,0.412054002285004,2020,17,1,656,unburned
x-123.1y39.5,2020-01-25,-123.099998474121,39.5000038146973,0.258462995290756,0.358042985200882,2020,25,1,664,unburned
x-123.1y39.5,2020-02-02,-123.099998474121,39.5000038146973,0.323098987340927,0.353422999382019,2020,33,2,672,unburned
x-123.1y39.5,2020-02-10,-123.099998474121,39.5000038146973,0.364172011613846,0.351274996995926,2020,41,2,680,unburned
x-123.1y39.5,2020-02-18,-123.099998474121,39.5000038146973,0.415089011192322,0.366192013025284,2020,49,2,688,unburned
x-123.1y39.5,2020-02-26,-123.099998474121,39.5000038146973,0.335552006959915,0.372925996780396,2020,57,2,696,unburned
x-123.1y39.5,2020-03-05,-123.099998474121,39.5000038146973,0.378298997879028,0.406026005744934,2020,65,3,704,unburned
x-123.1y39.5,2020-03-13,-123.099998474121,39.5000038146973,0.387434989213944,0.457643002271652,2020,73,3,712,unburned
x-123.1y39.5,2020-03-21,-123.099998474121,39.5000038146973,0.374399989843369,0.458512991666794,2020,81,3,720,unburned
x-123.1y39.5,2020-03-29,-123.099998474121,39.5000038146973,0.459037989377976,0.466574013233185,2020,89,3,728,unburned
x-123.1y39.5,2020-04-06,-123.099998474121,39.5000038146973,0.354716002941132,0.446682989597321,2020,97,4,736,unburned
x-123.1y39.5,2020-04-14,-123.099998474121,39.5000038146973,0.626128017902374,0.440477013587952,2020,105,4,744,unburned
x-123.1y39.5,2020-04-22,-123.099998474121,39.5000038146973,0.774600982666016,0.433876991271973,2020,113,4,752,unburned
x-123.1y39.5,2020-04-30,-123.099998474121,39.5000038146973,1.01542997360229,0.453525006771088,2020,121,4,760,unburned
x-123.1y39.5,2020-05-08,-123.099998474121,39.5000038146973,1.04730999469757,0.498181998729706,2020,129,5,768,unburned
x-123.1y39.5,2020-05-16,-123.099998474121,39.5000038146973,0.944088995456696,0.495173990726471,2020,137,5,776,unburned
x-123.1y39.5,2020-05-24,-123.099998474121,39.5000038146973,0.993499994277954,0.459383010864258,2020,145,5,784,unburned
x-123.1y39.5,2020-06-01,-123.099998474121,39.5000038146973,1.24790000915527,0.480349987745285,2020,153,6,792,unburned
x-123.1y39.5,2020-06-09,-123.099998474121,39.5000038146973,1.06844997406006,0.508566021919251,2020,161,6,800,unburned
x-123.1y39.5,2020-06-17,-123.099998474121,39.5000038146973,1.194620013237,0.477005988359451,2020,169,6,808,unburned
x-123.1y39.5,2020-06-25,-123.099998474121,39.5000038146973,1.25556004047394,0.471561998128891,2020,177,6,816,unburned
x-123.1y39.5,2020-07-03,-123.099998474121,39.5000038146973,1.23013997077942,0.47453698515892,2020,185,7,824,unburned
x-123.1y39.5,2020-07-11,-123.099998474121,39.5000038146973,1.06875002384186,0.468136996030808,2020,193,7,832,unburned
x-123.1y39.5,2020-07-19,-123.099998474121,39.5000038146973,0.754015982151032,0.470124989748001,2020,201,7,840,unburned
x-123.1y39.5,2020-07-27,-123.099998474121,39.5000038146973,0.998405992984772,0.461495012044907,2020,209,7,848,unburned
x-123.1y39.5,2020-08-04,-123.099998474121,39.5000038146973,1.02407002449036,0.461201012134552,2020,217,8,856,unburned
x-123.1y39.5,2020-08-12,-123.099998474121,39.5000038146973,0.831701993942261,0.455231994390488,2020,225,8,864,unburned
x-123.1y39.7,2018-04-01,-123.099998474121,39.7000007629395,0.566084980964661,0.358536005020142,2018,91,4,0,unburned
x-123.1y39.7,2018-04-09,-123.099998474121,39.7000007629395,0.581525027751923,0.39750400185585,2018,99,4,8,unburned
x-123.1y39.7,2018-04-17,-123.099998474121,39.7000007629395,0.563398003578186,0.370719999074936,2018,107,4,16,unburned
x-123.1y39.7,2018-04-25,-123.099998474121,39.7000007629395,0.592024981975555,0.389869004487991,2018,115,4,24,unburned
x-123.1y39.7,2018-05-03,-123.099998474121,39.7000007629395,0.812770009040833,0.387142986059189,2018,123,5,32,unburned
x-123.1y39.7,2018-05-11,-123.099998474121,39.7000007629395,0.632785975933075,0.403645992279053,2018,131,5,40,unburned
x-123.1y39.7,2018-05-19,-123.099998474121,39.7000007629395,0.784680008888245,0.41865599155426,2018,139,5,48,unburned
x-123.1y39.7,2018-05-27,-123.099998474121,39.7000007629395,1.00564002990723,0.394327998161316,2018,147,5,56,unburned
x-123.1y39.7,2018-06-04,-123.099998474121,39.7000007629395,1.09451997280121,0.399742990732193,2018,155,6,64,unburned
x-123.1y39.7,2018-06-12,-123.099998474121,39.7000007629395,0.869855999946594,0.396533995866776,2018,163,6,72,unburned
x-123.1y39.7,2018-06-20,-123.099998474121,39.7000007629395,0.971660971641541,0.394006013870239,2018,171,6,80,unburned
x-123.1y39.7,2018-06-28,-123.099998474121,39.7000007629395,1.02908003330231,0.397408992052078,2018,179,6,88,unburned
x-123.1y39.7,2018-07-06,-123.099998474121,39.7000007629395,0.923597991466522,0.39596301317215,2018,187,7,96,unburned
x-123.1y39.7,2018-07-14,-123.099998474121,39.7000007629395,0.564531028270721,0.391896992921829,2018,195,7,104,unburned
x-123.1y39.7,2018-07-22,-123.099998474121,39.7000007629395,0.447484999895096,0.388864010572433,2018,203,7,112,unburned
x-123.1y39.7,2018-07-30,-123.099998474121,39.7000007629395,0.597921013832092,0.385141998529434,2018,211,7,120,unburned
x-123.1y39.7,2018-08-07,-123.099998474121,39.7000007629395,0.494177013635635,0.403474986553192,2018,219,8,128,unburned
x-123.1y39.7,2018-08-15,-123.099998474121,39.7000007629395,0.151915997266769,0.389055997133255,2018,227,8,136,unburned
x-123.1y39.7,2018-08-23,-123.099998474121,39.7000007629395,0.497005999088287,0.379826009273529,2018,235,8,144,unburned
x-123.1y39.7,2018-08-31,-123.099998474121,39.7000007629395,0.527122020721436,0.36421599984169,2018,243,8,152,unburned
x-123.1y39.7,2018-09-08,-123.099998474121,39.7000007629395,0.604016005992889,0.35972398519516,2018,251,9,160,unburned
x-123.1y39.7,2018-09-16,-123.099998474121,39.7000007629395,0.45380699634552,0.347391992807388,2018,259,9,168,unburned
x-123.1y39.7,2018-09-24,-123.099998474121,39.7000007629395,0.346522003412247,0.358022004365921,2018,267,9,176,unburned
x-123.1y39.7,2018-10-02,-123.099998474121,39.7000007629395,0.221463993191719,0.342209011316299,2018,275,10,184,unburned
x-123.1y39.7,2018-10-10,-123.099998474121,39.7000007629395,0.422226011753082,0.31072598695755,2018,283,10,192,unburned
x-123.1y39.7,2018-10-18,-123.099998474121,39.7000007629395,0.105683997273445,0.300862997770309,2018,291,10,200,unburned
x-123.1y39.7,2018-10-26,-123.099998474121,39.7000007629395,0.383123010396957,0.308218002319336,2018,299,10,208,unburned
x-123.1y39.7,2018-11-03,-123.099998474121,39.7000007629395,0.287001997232437,0.283657014369965,2018,307,11,216,unburned
x-123.1y39.7,2018-11-11,-123.099998474121,39.7000007629395,0.181207999587059,0.29484298825264,2018,315,11,224,unburned
x-123.1y39.7,2018-11-19,-123.099998474121,39.7000007629395,0.135602995753288,0.262270003557205,2018,323,11,232,unburned
x-123.1y39.7,2018-11-27,-123.099998474121,39.7000007629395,0.143619000911713,0.331716001033783,2018,331,11,240,unburned
x-123.1y39.7,2018-12-05,-123.099998474121,39.7000007629395,-0.00333812995813787,0.256303995847702,2018,339,12,248,unburned
x-123.1y39.7,2018-12-13,-123.099998474121,39.7000007629395,-0.00469755008816719,0.25178000330925,2018,347,12,256,unburned
x-123.1y39.7,2018-12-21,-123.099998474121,39.7000007629395,0.151646003127098,0.26248300075531,2018,355,12,264,unburned
x-123.1y39.7,2018-12-29,-123.099998474121,39.7000007629395,0.174237996339798,0.261287987232208,2018,363,12,272,unburned
x-123.1y39.7,2019-01-06,-123.099998474121,39.7000007629395,0.132468000054359,0.275914996862412,2019,6,1,280,unburned
x-123.1y39.7,2019-01-14,-123.099998474121,39.7000007629395,0.25578099489212,0.348538011312485,2019,14,1,288,unburned
x-123.1y39.7,2019-01-22,-123.099998474121,39.7000007629395,0.193384006619453,0.273090988397598,2019,22,1,296,unburned
x-123.1y39.7,2019-01-30,-123.099998474121,39.7000007629395,0.0794541016221046,0.34042501449585,2019,30,1,304,unburned
x-123.1y39.7,2019-02-07,-123.099998474121,39.7000007629395,0.133463993668556,0.467893987894058,2019,38,2,312,unburned
x-123.1y39.7,2019-02-15,-123.099998474121,39.7000007629395,0.110183000564575,0.385062009096146,2019,46,2,320,unburned
x-123.1y39.7,2019-02-23,-123.099998474121,39.7000007629395,0.331806987524033,0.392055988311768,2019,54,2,328,unburned
x-123.1y39.7,2019-03-03,-123.099998474121,39.7000007629395,0.244067996740341,0.433286011219025,2019,62,3,336,unburned
x-123.1y39.7,2019-03-11,-123.099998474121,39.7000007629395,0.231610000133514,0.325791001319885,2019,70,3,344,unburned
x-123.1y39.7,2019-03-19,-123.099998474121,39.7000007629395,0.293186008930206,0.399457007646561,2019,78,3,352,unburned
x-123.1y39.7,2019-03-27,-123.099998474121,39.7000007629395,0.360909998416901,0.387124001979828,2019,86,3,360,unburned
x-123.1y39.7,2019-04-04,-123.099998474121,39.7000007629395,0.408490985631943,0.38934999704361,2019,94,4,368,unburned
x-123.1y39.7,2019-04-12,-123.099998474121,39.7000007629395,0.38544100522995,0.357087999582291,2019,102,4,376,unburned
x-123.1y39.7,2019-04-20,-123.099998474121,39.7000007629395,0.622847974300385,0.368283987045288,2019,110,4,384,unburned
x-123.1y39.7,2019-04-28,-123.099998474121,39.7000007629395,0.69753497838974,0.383706003427506,2019,118,4,392,unburned
x-123.1y39.7,2019-05-06,-123.099998474121,39.7000007629395,0.654811978340149,0.392127007246017,2019,126,5,400,unburned
x-123.1y39.7,2019-05-14,-123.099998474121,39.7000007629395,0.751847982406616,0.488774001598358,2019,134,5,408,unburned
x-123.1y39.7,2019-05-22,-123.099998474121,39.7000007629395,0.686442017555237,0.441830009222031,2019,142,5,416,unburned
x-123.1y39.7,2019-05-30,-123.099998474121,39.7000007629395,0.959547996520996,0.406221002340317,2019,150,5,424,unburned
x-123.1y39.7,2019-06-07,-123.099998474121,39.7000007629395,1.15634000301361,0.404325008392334,2019,158,6,432,unburned
x-123.1y39.7,2019-06-15,-123.099998474121,39.7000007629395,1.06536996364594,0.401127010583878,2019,166,6,440,unburned
x-123.1y39.7,2019-06-23,-123.099998474121,39.7000007629395,1.14829003810883,0.399455010890961,2019,174,6,448,unburned
x-123.1y39.7,2019-07-01,-123.099998474121,39.7000007629395,0.879760980606079,0.393741011619568,2019,182,7,456,unburned
x-123.1y39.7,2019-07-09,-123.099998474121,39.7000007629395,0.90386700630188,0.393835008144379,2019,190,7,464,unburned
x-123.1y39.7,2019-07-17,-123.099998474121,39.7000007629395,0.866039991378784,0.394041985273361,2019,198,7,472,unburned
x-123.1y39.7,2019-07-25,-123.099998474121,39.7000007629395,0.930417001247406,0.386931002140045,2019,206,7,480,unburned
x-123.1y39.7,2019-08-02,-123.099998474121,39.7000007629395,0.684880018234253,0.448808014392853,2019,214,8,488,unburned
x-123.1y39.7,2019-08-10,-123.099998474121,39.7000007629395,0.81487500667572,0.442613989114761,2019,222,8,496,unburned
x-123.1y39.7,2019-08-18,-123.099998474121,39.7000007629395,0.701399981975555,0.434807002544403,2019,230,8,504,unburned
x-123.1y39.7,2019-08-26,-123.099998474121,39.7000007629395,0.58721399307251,0.429024994373322,2019,238,8,512,unburned
x-123.1y39.7,2019-09-03,-123.099998474121,39.7000007629395,0.54074102640152,0.434718012809753,2019,246,9,520,unburned
x-123.1y39.7,2019-09-11,-123.099998474121,39.7000007629395,0.48589900135994,0.427260011434555,2019,254,9,528,unburned
x-123.1y39.7,2019-09-19,-123.099998474121,39.7000007629395,0.406376004219055,0.397269994020462,2019,262,9,536,unburned
x-123.1y39.7,2019-09-27,-123.099998474121,39.7000007629395,0.456088006496429,0.404835999011993,2019,270,9,544,unburned
x-123.1y39.7,2019-10-05,-123.099998474121,39.7000007629395,0.385010004043579,0.37423500418663,2019,278,10,552,unburned
x-123.1y39.7,2019-10-13,-123.099998474121,39.7000007629395,0.379049003124237,0.398952007293701,2019,286,10,560,unburned
x-123.1y39.7,2019-10-21,-123.099998474121,39.7000007629395,0.316347986459732,0.348037004470825,2019,294,10,568,unburned
x-123.1y39.7,2019-10-29,-123.099998474121,39.7000007629395,0.314999997615814,0.341123014688492,2019,302,10,576,unburned
x-123.1y39.7,2019-11-06,-123.099998474121,39.7000007629395,0.047511100769043,0.340508013963699,2019,310,11,584,unburned
x-123.1y39.7,2019-11-14,-123.099998474121,39.7000007629395,0.192690998315811,0.332956999540329,2019,318,11,592,unburned
x-123.1y39.7,2019-11-22,-123.099998474121,39.7000007629395,0.0989748984575272,0.34764900803566,2019,326,11,600,unburned
x-123.1y39.7,2019-11-30,-123.099998474121,39.7000007629395,0.0130772003903985,0.388770014047623,2019,334,11,608,unburned
x-123.1y39.7,2019-12-08,-123.099998474121,39.7000007629395,0.0958390012383461,0.322239011526108,2019,342,12,616,unburned
x-123.1y39.7,2019-12-16,-123.099998474121,39.7000007629395,0.1891950070858,0.329838991165161,2019,350,12,624,unburned
x-123.1y39.7,2019-12-24,-123.099998474121,39.7000007629395,0.178830996155739,0.315180003643036,2019,358,12,632,unburned
x-123.1y39.7,2020-01-01,-123.099998474121,39.7000007629395,0.325628995895386,0.318663001060486,2020,1,1,640,unburned
x-123.1y39.7,2020-01-09,-123.099998474121,39.7000007629395,0.252487003803253,0.358547002077103,2020,9,1,648,unburned
x-123.1y39.7,2020-01-17,-123.099998474121,39.7000007629395,-0.058432798832655,0.370977014303207,2020,17,1,656,unburned
x-123.1y39.7,2020-01-25,-123.099998474121,39.7000007629395,0.119407996535301,0.355682998895645,2020,25,1,664,unburned
x-123.1y39.7,2020-02-02,-123.099998474121,39.7000007629395,0.207620993256569,0.333003997802734,2020,33,2,672,unburned
x-123.1y39.7,2020-02-10,-123.099998474121,39.7000007629395,0.279334008693695,0.341506004333496,2020,41,2,680,unburned
x-123.1y39.7,2020-02-18,-123.099998474121,39.7000007629395,0.246079996228218,0.351438999176025,2020,49,2,688,unburned
x-123.1y39.7,2020-02-26,-123.099998474121,39.7000007629395,0.267857998609543,0.363521993160248,2020,57,2,696,unburned
x-123.1y39.7,2020-03-05,-123.099998474121,39.7000007629395,0.325872987508774,0.377799987792969,2020,65,3,704,unburned
x-123.1y39.7,2020-03-13,-123.099998474121,39.7000007629395,0.185618996620178,0.455040991306305,2020,73,3,712,unburned
x-123.1y39.7,2020-03-21,-123.099998474121,39.7000007629395,0.298195987939835,0.44590899348259,2020,81,3,720,unburned
x-123.1y39.7,2020-03-29,-123.099998474121,39.7000007629395,0.330404013395309,0.457531005144119,2020,89,3,728,unburned
x-123.1y39.7,2020-04-06,-123.099998474121,39.7000007629395,0.186653003096581,0.425507992506027,2020,97,4,736,unburned
x-123.1y39.7,2020-04-14,-123.099998474121,39.7000007629395,0.452513009309769,0.444238007068634,2020,105,4,744,unburned
x-123.1y39.7,2020-04-22,-123.099998474121,39.7000007629395,0.688117027282715,0.418821007013321,2020,113,4,752,unburned
x-123.1y39.7,2020-04-30,-123.099998474121,39.7000007629395,0.873531997203827,0.444658011198044,2020,121,4,760,unburned
x-123.1y39.7,2020-05-08,-123.099998474121,39.7000007629395,0.769775986671448,0.490206003189087,2020,129,5,768,unburned
x-123.1y39.7,2020-05-16,-123.099998474121,39.7000007629395,0.837369978427887,0.46034300327301,2020,137,5,776,unburned
x-123.1y39.7,2020-05-24,-123.099998474121,39.7000007629395,0.799269020557404,0.446902990341187,2020,145,5,784,unburned
x-123.1y39.7,2020-06-01,-123.099998474121,39.7000007629395,0.895060002803803,0.470048010349274,2020,153,6,792,unburned
x-123.1y39.7,2020-06-09,-123.099998474121,39.7000007629395,1.01594996452332,0.50458300113678,2020,161,6,800,unburned
x-123.1y39.7,2020-06-17,-123.099998474121,39.7000007629395,0.939288020133972,0.461549997329712,2020,169,6,808,unburned
x-123.1y39.7,2020-06-25,-123.099998474121,39.7000007629395,0.867823004722595,0.454355001449585,2020,177,6,816,unburned
x-123.1y39.7,2020-07-03,-123.099998474121,39.7000007629395,0.966688990592957,0.454275012016296,2020,185,7,824,unburned
x-123.1y39.7,2020-07-11,-123.099998474121,39.7000007629395,0.742102980613709,0.450883001089096,2020,193,7,832,unburned
x-123.1y39.7,2020-07-19,-123.099998474121,39.7000007629395,0.48914098739624,0.453126013278961,2020,201,7,840,unburned
x-123.1y39.7,2020-07-27,-123.099998474121,39.7000007629395,0.664740979671478,0.444413989782333,2020,209,7,848,unburned
x-123.1y39.7,2020-08-04,-123.099998474121,39.7000007629395,0.692282974720001,0.442654013633728,2020,217,8,856,unburned
x-123.1y39.7,2020-08-12,-123.099998474121,39.7000007629395,0.545754015445709,0.438845008611679,2020,225,8,864,unburned
x-123.1y39.9,2018-04-01,-123.099998474121,39.9000015258789,0.548671007156372,0.371398985385895,2018,91,4,0,unburned
x-123.1y39.9,2018-04-09,-123.099998474121,39.9000015258789,0.704473972320557,0.396589010953903,2018,99,4,8,unburned
x-123.1y39.9,2018-04-17,-123.099998474121,39.9000015258789,0.533092975616455,0.37321200966835,2018,107,4,16,unburned
x-123.1y39.9,2018-04-25,-123.099998474121,39.9000015258789,0.506416022777557,0.38680699467659,2018,115,4,24,unburned
x-123.1y39.9,2018-05-03,-123.099998474121,39.9000015258789,0.725023984909058,0.379640996456146,2018,123,5,32,unburned
x-123.1y39.9,2018-05-11,-123.099998474121,39.9000015258789,0.551405012607575,0.416494995355606,2018,131,5,40,unburned
x-123.1y39.9,2018-05-19,-123.099998474121,39.9000015258789,0.600207984447479,0.444595009088516,2018,139,5,48,unburned
x-123.1y39.9,2018-05-27,-123.099998474121,39.9000015258789,0.953302979469299,0.382768005132675,2018,147,5,56,unburned
x-123.1y39.9,2018-06-04,-123.099998474121,39.9000015258789,0.979252994060516,0.397877991199493,2018,155,6,64,unburned
